timestamp,hour,day_of_week,is_weekend,week_of_month,season,cell_type,cell_capacity_mb,traffic_load_mb,user_activity,network_utilization_pct,throughput_mbps,latency_ms,packet_loss_pct,sinr_db,congestion_flag,traditional_resource_allocation_mb,optimal_resource_allocation_mb
2024-02-09 00:00:00,0,4,0,1,0,urban_medium_density,285.42,87.24,75.58,30.56,117.87,22.1,0.03,27.86,0,204.38,74.54
2024-02-09 00:15:00,0,4,0,1,0,urban_medium_density,234.24,120.14,91.56,51.29,91.91,47.46,0.29,16.82,0,154.21,84.74
2024-02-09 00:30:00,0,4,0,1,0,urban_medium_density,277.56,21.79,15.08,7.85,130.86,10.0,0.08,32.07,0,192.66,55.51
2024-02-09 00:45:00,0,4,0,1,0,urban_medium_density,306.05,129.04,78.75,42.16,111.41,44.93,0.05,15.57,0,202.08,108.08
2024-02-09 01:00:00,1,4,0,1,0,urban_medium_density,261.11,148.43,70.02,56.85,93.82,53.74,0.5,16.5,0,174.61,123.39
2024-02-09 01:15:00,1,4,0,1,0,urban_medium_density,261.83,239.41,273.83,91.44,35.07,121.57,4.32,7.13,0,187.39,174.97
2024-02-09 01:30:00,1,4,0,1,0,urban_medium_density,249.55,92.93,75.6,37.24,100.04,37.29,0.0,27.36,0,164.27,79.73
2024-02-09 01:45:00,1,4,0,1,0,urban_medium_density,222.95,142.52,108.58,63.93,80.93,63.54,0.18,17.06,0,162.39,125.08
2024-02-09 02:00:00,2,4,0,1,0,urban_medium_density,207.61,59.57,25.28,28.69,121.52,26.25,0.04,22.12,0,141.22,43.32
2024-02-09 02:15:00,2,4,0,1,0,urban_medium_density,230.6,160.1,97.25,69.43,88.59,70.76,0.32,18.6,0,170.96,140.84
2024-02-09 02:30:00,2,4,0,1,0,urban_medium_density,282.15,158.97,172.08,56.34,91.13,50.91,0.37,14.81,0,186.87,142.88
2024-02-09 02:45:00,2,4,0,1,0,urban_medium_density,304.56,128.15,115.38,42.08,102.67,42.48,0.03,16.15,0,213.28,106.6
2024-02-09 03:00:00,3,4,0,1,0,urban_medium_density,214.49,78.43,70.17,36.57,111.48,26.09,0.09,25.74,0,140.29,56.58
2024-02-09 03:15:00,3,4,0,1,0,urban_medium_density,297.98,180.11,167.61,60.44,95.21,59.56,0.27,18.3,0,208.11,150.95
2024-02-09 03:30:00,3,4,0,1,0,urban_medium_density,243.23,192.66,176.62,79.21,54.72,88.51,0.84,19.47,0,167.79,140.82
2024-02-09 03:45:00,3,4,0,1,0,urban_medium_density,218.22,179.53,108.44,82.27,64.08,97.34,1.45,11.17,0,148.21,156.58
2024-02-09 04:00:00,4,4,0,1,0,urban_medium_density,206.7,179.17,169.58,86.68,52.75,114.72,1.91,11.86,0,142.67,144.75
2024-02-09 04:15:00,4,4,0,1,0,urban_medium_density,305.63,126.53,95.43,41.4,98.46,30.91,0.08,18.65,0,228.39,103.44
2024-02-09 04:30:00,4,4,0,1,0,urban_medium_density,205.49,77.88,96.09,37.9,107.14,27.79,0.07,18.86,0,135.05,61.03
2024-02-09 04:45:00,4,4,0,1,0,urban_medium_density,261.72,121.79,102.67,46.53,93.72,43.9,0.04,18.72,0,175.6,106.16
2024-02-09 05:00:00,5,4,0,1,0,urban_medium_density,290.82,98.01,110.54,33.7,104.28,31.1,0.04,26.76,0,198.1,77.83
2024-02-09 05:15:00,5,4,0,1,0,urban_medium_density,250.14,119.33,63.01,47.7,97.46,47.78,0.09,22.87,0,172.9,94.4
2024-02-09 05:30:00,5,4,0,1,0,urban_medium_density,203.05,198.75,114.81,97.88,33.55,129.04,3.35,12.66,0,143.05,156.2
2024-02-09 05:45:00,5,4,0,1,0,urban_medium_density,237.43,95.44,30.07,40.2,104.76,36.42,0.06,22.98,0,174.13,77.26
2024-02-09 06:00:00,6,4,0,1,0,urban_medium_density,266.19,296.61,152.62,111.43,17.49,200.0,2.58,12.13,1,178.34,266.19
2024-02-09 06:15:00,6,4,0,1,0,urban_medium_density,277.59,278.57,145.79,100.35,24.04,200.0,2.59,13.84,1,194.37,277.59
2024-02-09 06:30:00,6,4,0,1,0,urban_medium_density,286.98,321.62,269.11,112.07,20.08,200.0,3.84,9.2,1,202.84,286.98
2024-02-09 06:45:00,6,4,0,1,0,urban_medium_density,259.66,242.96,257.51,93.57,42.08,113.11,3.29,6.33,0,179.52,192.68
2024-02-09 07:00:00,7,4,0,1,0,urban_medium_density,293.36,278.83,243.39,95.05,27.09,121.98,4.45,9.72,0,202.65,246.23
2024-02-09 07:15:00,7,4,0,1,0,urban_medium_density,229.26,226.51,202.97,98.8,39.42,135.3,2.23,10.87,0,165.09,178.31
2024-02-09 07:30:00,7,4,0,1,0,urban_medium_density,201.26,163.03,58.76,81.0,59.44,95.13,0.57,11.79,0,140.94,114.37
2024-02-09 07:45:00,7,4,0,1,0,urban_medium_density,292.47,273.22,324.88,93.42,28.38,118.89,1.92,9.98,0,201.12,198.21
2024-02-09 08:00:00,8,4,0,1,0,urban_medium_density,280.17,305.82,287.59,109.15,26.07,200.0,4.62,11.34,1,199.98,280.17
2024-02-09 08:15:00,8,4,0,1,0,urban_medium_density,261.35,276.04,294.08,105.62,17.51,200.0,2.64,5.93,1,191.08,261.35
2024-02-09 08:30:00,8,4,0,1,0,urban_medium_density,240.38,252.79,206.61,105.16,32.11,192.15,4.28,8.38,1,178.39,240.38
2024-02-09 08:45:00,8,4,0,1,0,urban_medium_density,276.03,293.77,234.86,106.43,30.57,200.0,1.58,4.69,1,192.25,276.03
2024-02-09 09:00:00,9,4,0,1,0,urban_medium_density,291.06,300.12,242.0,103.11,29.22,200.0,3.25,11.53,1,212.36,291.06
2024-02-09 09:15:00,9,4,0,1,0,urban_medium_density,240.23,243.45,203.29,101.34,27.22,174.42,4.75,11.38,1,179.33,240.23
2024-02-09 09:30:00,9,4,0,1,0,urban_medium_density,203.62,207.03,133.17,101.67,28.48,199.57,3.5,10.23,1,145.34,203.62
2024-02-09 09:45:00,9,4,0,1,0,urban_medium_density,204.58,231.27,253.75,113.05,22.03,200.0,3.58,9.55,1,145.32,204.58
2024-02-09 10:00:00,10,4,0,1,0,urban_medium_density,316.88,362.18,202.78,114.3,11.58,200.0,4.41,8.23,1,227.16,316.88
2024-02-09 10:15:00,10,4,0,1,0,urban_medium_density,242.39,272.44,226.01,112.4,13.35,200.0,3.08,10.03,1,169.87,242.39
2024-02-09 10:30:00,10,4,0,1,0,urban_medium_density,253.33,282.45,295.51,111.49,26.39,200.0,4.69,7.7,1,186.78,253.33
2024-02-09 10:45:00,10,4,0,1,0,urban_medium_density,317.25,294.92,258.18,92.96,25.92,116.18,3.71,13.98,0,220.48,229.37
2024-02-09 11:00:00,11,4,0,1,0,urban_medium_density,300.34,320.33,232.29,106.66,27.68,200.0,4.78,12.83,1,196.23,300.34
2024-02-09 11:15:00,11,4,0,1,0,urban_medium_density,221.47,224.19,126.69,101.23,19.64,200.0,4.8,9.18,1,147.82,221.47
2024-02-09 11:30:00,11,4,0,1,0,urban_medium_density,314.32,270.78,176.5,86.15,56.7,97.42,3.36,14.77,0,217.42,201.41
2024-02-09 11:45:00,11,4,0,1,0,urban_medium_density,212.33,223.74,171.14,105.37,25.28,200.0,1.66,9.26,1,148.11,212.33
2024-02-09 12:00:00,12,4,0,1,0,urban_medium_density,241.31,253.27,213.77,104.96,27.45,200.0,4.22,8.08,1,172.45,241.31
2024-02-09 12:15:00,12,4,0,1,0,urban_medium_density,205.66,215.31,78.72,104.69,30.83,195.89,3.07,4.54,1,151.6,205.66
2024-02-09 12:30:00,12,4,0,1,0,urban_medium_density,286.22,294.48,255.39,102.89,27.58,200.0,4.72,5.99,1,204.9,286.22
2024-02-09 12:45:00,12,4,0,1,0,urban_medium_density,253.52,286.87,143.42,113.15,23.4,200.0,4.74,3.19,1,171.17,253.52
2024-02-09 13:00:00,13,4,0,1,0,urban_medium_density,290.64,313.17,320.45,107.75,23.19,200.0,1.58,8.99,1,189.95,290.64
2024-02-09 13:15:00,13,4,0,1,0,urban_medium_density,312.8,201.19,237.39,64.32,91.71,66.11,0.23,18.19,0,213.54,173.53
2024-02-09 13:30:00,13,4,0,1,0,urban_medium_density,304.05,319.62,346.32,105.12,34.04,200.0,2.71,4.57,1,208.05,304.05
2024-02-09 13:45:00,13,4,0,1,0,urban_medium_density,201.42,219.2,236.69,108.83,21.98,200.0,3.71,6.1,1,131.31,201.42
2024-02-09 14:00:00,14,4,0,1,0,urban_medium_density,266.73,283.45,197.05,106.27,25.73,197.31,3.57,13.59,1,187.85,266.73
2024-02-09 14:15:00,14,4,0,1,0,urban_medium_density,233.33,266.27,206.8,114.12,17.55,200.0,4.1,3.86,1,152.83,233.33
2024-02-09 14:30:00,14,4,0,1,0,urban_medium_density,254.86,257.85,166.24,101.17,27.5,200.0,3.92,6.49,1,188.0,254.86
2024-02-09 14:45:00,14,4,0,1,0,urban_medium_density,277.34,253.52,111.86,91.41,27.17,117.01,2.76,6.89,0,195.82,218.29
2024-02-09 15:00:00,15,4,0,1,0,urban_medium_density,265.92,198.53,142.51,74.66,64.16,89.52,0.76,16.29,0,197.11,175.89
2024-02-09 15:15:00,15,4,0,1,0,urban_medium_density,264.93,266.46,128.64,100.58,20.2,200.0,4.5,7.02,1,183.74,264.93
2024-02-09 15:30:00,15,4,0,1,0,urban_medium_density,220.13,226.15,210.22,102.74,20.58,193.28,1.62,11.2,1,145.08,220.13
2024-02-09 15:45:00,15,4,0,1,0,urban_medium_density,225.61,250.02,292.32,110.82,25.24,200.0,4.91,12.31,1,166.5,225.61
2024-02-09 16:00:00,16,4,0,1,0,urban_medium_density,302.99,325.35,359.85,107.38,26.13,200.0,4.53,7.23,1,222.72,302.99
2024-02-09 16:15:00,16,4,0,1,0,urban_medium_density,311.45,312.14,140.49,100.22,26.85,200.0,4.79,18.45,1,225.08,311.45
2024-02-09 16:30:00,16,4,0,1,0,urban_medium_density,200.14,225.0,201.33,112.42,16.06,200.0,1.97,11.68,1,143.39,200.14
2024-02-09 16:45:00,16,4,0,1,0,urban_medium_density,312.54,243.3,179.1,77.84,48.99,87.6,0.89,14.91,0,215.09,198.84
2024-02-09 17:00:00,17,4,0,1,0,urban_medium_density,228.16,256.62,115.16,112.47,19.94,200.0,2.73,4.99,1,166.9,228.16
2024-02-09 17:15:00,17,4,0,1,0,urban_medium_density,215.04,215.68,229.32,100.3,35.22,192.99,4.83,7.89,1,154.93,215.04
2024-02-09 17:30:00,17,4,0,1,0,urban_medium_density,263.05,289.49,261.86,110.05,19.8,200.0,2.8,4.85,1,188.07,263.05
2024-02-09 17:45:00,17,4,0,1,0,urban_medium_density,277.45,313.55,244.61,113.01,16.94,200.0,3.75,7.81,1,207.91,277.45
2024-02-09 18:00:00,18,4,0,1,0,urban_medium_density,310.44,345.43,146.74,111.27,22.89,200.0,3.31,11.43,1,218.25,310.44
2024-02-09 18:15:00,18,4,0,1,0,urban_medium_density,211.13,212.94,149.51,100.86,30.58,189.59,4.43,6.67,1,154.73,211.13
2024-02-09 18:30:00,18,4,0,1,0,urban_medium_density,272.68,293.11,247.94,107.49,22.17,200.0,2.96,9.95,1,182.01,272.68
2024-02-09 18:45:00,18,4,0,1,0,urban_medium_density,282.02,297.36,330.16,105.44,23.16,200.0,2.66,7.98,1,203.27,282.02
2024-02-09 19:00:00,19,4,0,1,0,urban_medium_density,237.13,269.33,102.21,113.58,23.79,200.0,3.4,8.6,1,156.77,237.13
2024-02-09 19:15:00,19,4,0,1,0,urban_medium_density,247.02,271.6,325.62,109.95,20.5,200.0,3.24,1.98,1,184.31,247.02
2024-02-09 19:30:00,19,4,0,1,0,urban_medium_density,219.34,245.96,117.42,112.14,28.82,200.0,2.15,5.04,1,150.41,219.34
2024-02-09 19:45:00,19,4,0,1,0,urban_medium_density,301.85,335.49,367.88,111.15,17.11,200.0,3.23,9.03,1,206.1,301.85
2024-02-09 20:00:00,20,4,0,1,0,urban_medium_density,271.48,276.42,167.72,101.82,21.08,200.0,2.28,6.32,1,195.36,271.48
2024-02-09 20:15:00,20,4,0,1,0,urban_medium_density,314.48,332.61,336.27,105.77,17.5,200.0,3.76,9.57,1,221.2,314.48
2024-02-09 20:30:00,20,4,0,1,0,urban_medium_density,262.89,250.07,197.44,95.12,17.46,129.97,4.35,6.63,0,184.54,189.94
2024-02-09 20:45:00,20,4,0,1,0,urban_medium_density,308.22,349.9,221.41,113.52,24.75,200.0,3.06,9.81,1,214.47,308.22
2024-02-09 21:00:00,21,4,0,1,0,urban_medium_density,309.29,309.73,141.38,100.14,30.57,186.51,4.03,8.42,1,206.11,309.29
2024-02-09 21:15:00,21,4,0,1,0,urban_medium_density,296.42,309.84,277.13,104.53,25.9,200.0,3.19,14.33,1,196.29,296.42
2024-02-09 21:30:00,21,4,0,1,0,urban_medium_density,295.63,245.07,150.04,82.9,60.33,91.28,0.7,11.41,0,204.68,208.95
2024-02-09 21:45:00,21,4,0,1,0,urban_medium_density,219.99,222.28,188.8,101.04,22.65,187.87,4.29,7.86,1,162.62,219.99
2024-02-09 22:00:00,22,4,0,1,0,urban_medium_density,247.52,271.61,199.33,109.73,25.77,200.0,4.88,9.93,1,169.33,247.52
2024-02-09 22:15:00,22,4,0,1,0,urban_medium_density,222.04,240.34,116.12,108.24,17.41,200.0,2.84,4.05,1,163.54,222.04
2024-02-09 22:30:00,22,4,0,1,0,urban_medium_density,244.81,252.97,223.01,103.33,35.01,200.0,4.58,6.54,1,161.24,244.81
2024-02-09 22:45:00,22,4,0,1,0,urban_medium_density,205.08,220.11,185.42,107.33,25.42,200.0,2.52,7.96,1,139.9,205.08
2024-02-09 23:00:00,23,4,0,1,0,urban_medium_density,285.73,298.83,111.37,104.59,27.29,200.0,4.85,3.92,1,213.23,285.73
2024-02-09 23:15:00,23,4,0,1,0,urban_medium_density,204.08,222.77,120.36,109.16,28.29,200.0,1.52,4.76,1,148.59,204.08
2024-02-09 23:30:00,23,4,0,1,0,urban_medium_density,294.49,326.96,365.78,111.02,29.43,200.0,4.67,6.9,1,200.12,294.49
2024-02-09 23:45:00,23,4,0,1,0,urban_medium_density,211.27,238.65,165.92,112.96,24.7,200.0,2.0,14.17,1,149.32,211.27
2024-02-10 00:00:00,0,5,1,1,0,urban_medium_density,202.51,148.26,93.15,73.21,64.96,72.54,1.16,13.94,0,150.57,111.5
2024-02-10 00:15:00,0,5,1,1,0,urban_medium_density,205.42,69.47,33.0,33.82,108.29,35.14,0.0,25.68,0,149.9,50.7
2024-02-10 00:30:00,0,5,1,1,0,urban_medium_density,306.7,146.09,92.81,47.63,103.61,38.62,0.0,13.68,0,215.0,120.99
2024-02-10 00:45:00,0,5,1,1,0,urban_medium_density,303.87,239.64,253.84,78.86,57.86,90.76,1.26,15.94,0,203.84,213.02
2024-02-10 01:00:00,1,5,1,1,0,urban_medium_density,285.99,127.33,157.09,44.52,98.71,42.1,0.01,22.38,0,187.54,108.4
2024-02-10 01:15:00,1,5,1,1,0,urban_medium_density,298.4,159.83,150.62,53.56,91.57,43.85,0.41,18.89,0,201.48,135.05
2024-02-10 01:30:00,1,5,1,1,0,urban_medium_density,204.96,96.73,88.9,47.2,99.76,39.69,0.05,20.84,0,139.61,80.92
2024-02-10 01:45:00,1,5,1,1,0,urban_medium_density,275.9,179.62,168.39,65.1,81.8,73.23,0.46,20.35,0,198.66,137.17
2024-02-10 02:00:00,2,5,1,1,0,urban_medium_density,203.59,122.44,96.05,60.14,90.98,58.52,0.4,15.76,0,149.85,91.56
2024-02-10 02:15:00,2,5,1,1,0,urban_medium_density,205.95,234.69,246.03,113.96,19.35,200.0,2.72,8.56,1,147.55,205.95
2024-02-10 02:30:00,2,5,1,1,0,urban_medium_density,319.27,218.02,230.7,68.29,83.87,69.15,0.48,12.95,0,213.29,156.67
2024-02-10 02:45:00,2,5,1,1,0,urban_medium_density,202.07,105.32,100.27,52.12,96.68,51.55,0.39,12.88,0,136.01,85.92
2024-02-10 03:00:00,3,5,1,1,0,urban_medium_density,224.18,98.5,59.17,43.94,110.04,36.86,0.02,24.81,0,164.49,87.52
2024-02-10 03:15:00,3,5,1,1,0,urban_medium_density,304.03,265.9,155.93,87.46,46.93,107.0,1.53,14.67,0,211.27,234.99
2024-02-10 03:30:00,3,5,1,1,0,urban_medium_density,300.86,109.17,107.15,36.29,120.28,31.34,0.03,16.98,0,209.0,86.47
2024-02-10 03:45:00,3,5,1,1,0,urban_medium_density,222.52,144.57,122.58,64.97,84.94,71.1,0.48,15.59,0,151.95,122.86
2024-02-10 04:00:00,4,5,1,1,0,urban_medium_density,218.6,166.07,180.91,75.97,67.55,77.34,0.99,8.65,0,162.27,131.57
2024-02-10 04:15:00,4,5,1,1,0,urban_medium_density,309.84,138.85,98.3,44.81,106.41,35.85,0.05,24.87,0,219.69,99.49
2024-02-10 04:30:00,4,5,1,1,0,urban_medium_density,289.73,160.87,115.42,55.52,91.46,58.94,0.48,16.85,0,204.84,132.51
2024-02-10 04:45:00,4,5,1,1,0,urban_medium_density,317.32,177.31,203.75,55.88,83.1,50.91,0.27,20.08,0,207.36,125.5
2024-02-10 05:00:00,5,5,1,1,0,urban_medium_density,262.73,82.97,15.82,31.58,122.66,23.4,0.07,20.18,0,192.5,74.47
2024-02-10 05:15:00,5,5,1,1,0,urban_medium_density,205.74,232.89,234.85,113.19,17.4,200.0,1.55,10.24,1,137.36,205.74
2024-02-10 05:30:00,5,5,1,1,0,urban_medium_density,275.74,108.92,28.17,39.5,102.69,30.49,0.09,26.51,0,198.3,88.96
2024-02-10 05:45:00,5,5,1,1,0,urban_medium_density,277.32,94.37,97.48,34.03,105.17,30.58,0.02,28.25,0,183.03,78.7
2024-02-10 06:00:00,6,5,1,1,0,urban_medium_density,264.55,240.52,157.76,90.92,38.25,118.58,2.25,9.43,0,184.93,196.33
2024-02-10 06:15:00,6,5,1,1,0,urban_medium_density,277.81,307.2,343.31,110.58,15.4,200.0,4.74,12.05,1,193.17,277.81
2024-02-10 06:30:00,6,5,1,1,0,urban_medium_density,289.96,320.04,369.38,110.38,21.67,200.0,3.72,2.43,1,190.31,289.96
2024-02-10 06:45:00,6,5,1,1,0,urban_medium_density,261.55,287.43,272.11,109.89,33.12,200.0,2.01,11.9,1,173.75,261.55
2024-02-10 07:00:00,7,5,1,1,0,urban_medium_density,217.54,228.29,241.92,104.94,26.16,200.0,3.69,7.7,1,154.05,217.54
2024-02-10 07:15:00,7,5,1,1,0,urban_medium_density,289.26,303.65,130.65,104.98,35.26,200.0,2.28,16.53,1,213.58,289.26
2024-02-10 07:30:00,7,5,1,1,0,urban_medium_density,249.2,236.17,199.35,94.77,18.09,121.57,1.91,10.6,0,178.18,204.35
2024-02-10 07:45:00,7,5,1,1,0,urban_medium_density,236.42,266.83,230.16,112.87,22.0,200.0,3.95,6.26,1,173.72,236.42
2024-02-10 08:00:00,8,5,1,1,0,urban_medium_density,265.76,267.94,116.9,100.82,15.37,200.0,2.24,11.47,1,179.12,265.76
2024-02-10 08:15:00,8,5,1,1,0,urban_medium_density,246.12,247.76,149.73,100.66,21.49,200.0,2.35,15.67,1,174.31,246.12
2024-02-10 08:30:00,8,5,1,1,0,urban_medium_density,294.95,303.1,228.1,102.77,24.35,200.0,3.42,13.86,1,208.43,294.95
2024-02-10 08:45:00,8,5,1,1,0,urban_medium_density,250.27,257.26,221.85,102.79,27.91,200.0,4.15,15.47,1,173.97,250.27
2024-02-10 09:00:00,9,5,1,1,0,urban_medium_density,250.69,276.4,162.99,110.26,28.71,200.0,3.31,1.89,1,168.41,250.69
2024-02-10 09:15:00,9,5,1,1,0,urban_medium_density,299.75,341.28,397.83,113.86,25.83,200.0,4.8,7.87,1,219.87,299.75
2024-02-10 09:30:00,9,5,1,1,0,urban_medium_density,298.76,308.24,362.49,103.17,35.34,200.0,4.04,10.0,1,216.64,298.76
2024-02-10 09:45:00,9,5,1,1,0,urban_medium_density,200.96,215.49,89.26,107.23,18.25,200.0,4.44,7.74,1,141.23,200.96
2024-02-10 10:00:00,10,5,1,1,0,urban_medium_density,299.11,327.12,333.03,109.36,32.82,200.0,2.47,8.32,1,208.76,299.11
2024-02-10 10:15:00,10,5,1,1,0,urban_medium_density,253.56,200.99,111.46,79.27,54.07,90.62,1.13,12.65,0,180.23,171.73
2024-02-10 10:30:00,10,5,1,1,0,urban_medium_density,227.76,247.23,153.58,108.55,15.56,200.0,4.33,3.65,1,153.03,227.76
2024-02-10 10:45:00,10,5,1,1,0,urban_medium_density,262.27,301.15,225.02,114.82,20.79,200.0,4.04,0.0,1,179.92,262.27
2024-02-10 11:00:00,11,5,1,1,0,urban_medium_density,284.07,316.38,273.41,111.37,19.05,200.0,2.83,7.79,1,190.23,284.07
2024-02-10 11:15:00,11,5,1,1,0,urban_medium_density,224.95,257.48,244.73,114.46,19.67,200.0,3.42,2.85,1,150.4,224.95
2024-02-10 11:30:00,11,5,1,1,0,urban_medium_density,283.64,283.79,245.62,100.05,18.43,200.0,3.39,10.34,1,208.58,283.64
2024-02-10 11:45:00,11,5,1,1,0,urban_medium_density,247.13,262.53,223.96,106.23,35.86,200.0,4.14,7.05,1,175.12,247.13
2024-02-10 12:00:00,12,5,1,1,0,urban_medium_density,253.96,280.06,154.56,110.28,27.63,200.0,4.61,7.66,1,178.32,253.96
2024-02-10 12:15:00,12,5,1,1,0,urban_medium_density,239.81,242.99,219.19,101.33,24.17,200.0,3.63,6.81,1,177.47,239.81
2024-02-10 12:30:00,12,5,1,1,0,urban_medium_density,308.92,340.0,280.49,110.06,24.83,200.0,4.86,8.28,1,211.63,308.92
2024-02-10 12:45:00,12,5,1,1,0,urban_medium_density,257.48,273.61,298.01,106.26,19.1,200.0,3.94,7.88,1,186.35,257.48
2024-02-10 13:00:00,13,5,1,1,0,urban_medium_density,316.45,303.71,231.5,95.98,33.85,134.49,1.59,11.04,0,234.03,266.41
2024-02-10 13:15:00,13,5,1,1,0,urban_medium_density,300.68,325.88,324.77,108.38,28.08,200.0,3.88,8.98,1,205.45,300.68
2024-02-10 13:30:00,13,5,1,1,0,urban_medium_density,211.09,234.11,274.46,110.9,29.58,200.0,3.52,5.99,1,157.15,211.09
2024-02-10 13:45:00,13,5,1,1,0,urban_medium_density,243.42,274.31,288.71,112.69,24.18,200.0,2.44,7.07,1,158.25,243.42
2024-02-10 14:00:00,14,5,1,1,0,urban_medium_density,279.56,308.48,343.46,110.34,14.93,200.0,1.95,7.06,1,186.6,279.56
2024-02-10 14:15:00,14,5,1,1,0,urban_medium_density,286.78,312.35,373.7,108.92,27.15,200.0,4.5,4.88,1,194.59,286.78
2024-02-10 14:30:00,14,5,1,1,0,urban_medium_density,210.74,226.1,179.53,107.29,21.19,200.0,1.86,14.64,1,143.43,210.74
2024-02-10 14:45:00,14,5,1,1,0,urban_medium_density,217.0,224.56,88.6,103.49,29.99,200.0,4.95,10.45,1,147.24,217.0
2024-02-10 15:00:00,15,5,1,1,0,urban_medium_density,303.93,341.61,259.37,112.4,30.45,200.0,1.94,7.57,1,209.87,303.93
2024-02-10 15:15:00,15,5,1,1,0,urban_medium_density,276.33,311.74,232.23,112.82,27.28,200.0,4.43,9.85,1,200.31,276.33
2024-02-10 15:30:00,15,5,1,1,0,urban_medium_density,242.32,274.22,204.18,113.16,18.99,200.0,2.1,10.62,1,160.77,242.32
2024-02-10 15:45:00,15,5,1,1,0,urban_medium_density,278.54,286.75,185.29,102.95,19.24,200.0,1.89,16.7,1,202.16,278.54
2024-02-10 16:00:00,16,5,1,1,0,urban_medium_density,288.91,315.45,211.75,109.19,29.52,200.0,4.13,6.41,1,206.09,288.91
2024-02-10 16:15:00,16,5,1,1,0,urban_medium_density,299.53,330.92,148.69,110.48,24.75,200.0,2.19,8.35,1,211.4,299.53
2024-02-10 16:30:00,16,5,1,1,0,urban_medium_density,293.46,300.46,319.73,102.38,33.91,200.0,1.72,17.13,1,216.89,293.46
2024-02-10 16:45:00,16,5,1,1,0,urban_medium_density,265.93,287.92,308.36,108.27,28.07,200.0,3.25,7.27,1,183.53,265.93
2024-02-10 17:00:00,17,5,1,1,0,urban_medium_density,216.99,235.4,155.3,108.49,21.65,200.0,4.04,13.43,1,149.94,216.99
2024-02-10 17:15:00,17,5,1,1,0,urban_medium_density,243.22,252.38,256.29,103.77,28.23,200.0,2.08,11.18,1,164.35,243.22
2024-02-10 17:30:00,17,5,1,1,0,urban_medium_density,290.3,313.59,248.2,108.02,24.97,200.0,3.37,11.42,1,213.12,290.3
2024-02-10 17:45:00,17,5,1,1,0,urban_medium_density,274.26,302.93,267.59,110.45,23.77,200.0,4.03,4.66,1,194.24,274.26
2024-02-10 18:00:00,18,5,1,1,0,urban_medium_density,211.78,212.78,160.6,100.47,21.73,200.0,2.64,10.32,1,145.23,211.78
2024-02-10 18:15:00,18,5,1,1,0,urban_medium_density,224.98,240.16,190.2,106.75,25.38,200.0,2.88,12.39,1,162.62,224.98
2024-02-10 18:30:00,18,5,1,1,0,urban_medium_density,309.64,354.4,374.66,114.46,25.4,200.0,4.62,5.64,1,202.51,309.64
2024-02-10 18:45:00,18,5,1,1,0,urban_medium_density,244.83,255.46,111.44,104.34,29.48,200.0,1.81,13.44,1,179.07,244.83
2024-02-10 19:00:00,19,5,1,1,0,urban_medium_density,311.08,319.02,159.75,102.55,38.43,200.0,3.1,9.06,1,232.74,311.08
2024-02-10 19:15:00,19,5,1,1,0,urban_medium_density,272.92,291.58,279.14,106.84,21.46,200.0,2.88,7.65,1,199.11,272.92
2024-02-10 19:30:00,19,5,1,1,0,urban_medium_density,268.03,290.55,319.24,108.41,20.87,200.0,2.72,6.05,1,186.64,268.03
2024-02-10 19:45:00,19,5,1,1,0,urban_medium_density,279.09,306.2,262.31,109.71,19.23,200.0,2.45,15.64,1,199.32,279.09
2024-02-10 20:00:00,20,5,1,1,0,urban_medium_density,282.97,285.43,242.83,100.87,34.94,200.0,2.54,8.05,1,200.07,282.97
2024-02-10 20:15:00,20,5,1,1,0,urban_medium_density,257.62,291.94,203.09,113.32,23.3,200.0,4.86,3.1,1,181.75,257.62
2024-02-10 20:30:00,20,5,1,1,0,urban_medium_density,287.91,289.87,261.79,100.68,36.16,200.0,4.73,10.23,1,200.38,287.91
2024-02-10 20:45:00,20,5,1,1,0,urban_medium_density,265.18,285.74,281.39,107.75,24.17,200.0,4.71,6.46,1,191.58,265.18
2024-02-10 21:00:00,21,5,1,1,0,urban_medium_density,253.1,269.25,177.79,106.38,14.65,200.0,2.31,10.5,1,168.09,253.1
2024-02-10 21:15:00,21,5,1,1,0,urban_medium_density,310.51,323.74,194.56,104.26,28.94,200.0,4.24,7.95,1,212.24,310.51
2024-02-10 21:30:00,21,5,1,1,0,urban_medium_density,269.26,284.68,240.42,105.73,30.81,200.0,4.43,7.47,1,201.64,269.26
2024-02-10 21:45:00,21,5,1,1,0,urban_medium_density,250.58,268.57,239.94,107.18,22.98,200.0,4.47,2.28,1,171.29,250.58
2024-02-10 22:00:00,22,5,1,1,0,urban_medium_density,312.08,358.12,176.04,114.75,25.67,200.0,1.69,0.0,1,231.14,312.08
2024-02-10 22:15:00,22,5,1,1,0,urban_medium_density,319.66,316.37,190.91,98.97,19.47,134.44,3.15,10.22,0,212.87,233.06
2024-02-10 22:30:00,22,5,1,1,0,urban_medium_density,304.52,249.75,170.83,82.01,59.32,93.62,0.99,13.11,0,224.37,177.69
2024-02-10 22:45:00,22,5,1,1,0,urban_medium_density,297.98,200.76,120.49,67.37,72.94,67.42,0.25,19.08,0,211.76,141.01
2024-02-10 23:00:00,23,5,1,1,0,urban_medium_density,200.25,203.73,141.0,101.74,27.11,200.0,2.14,10.74,1,131.35,200.25
2024-02-10 23:15:00,23,5,1,1,0,urban_medium_density,292.19,326.32,242.78,111.68,22.13,200.0,1.95,6.54,1,218.14,292.19
